"feed_id","first_name","last_name","team","pos","pos1","pos2","games","total","average","price","full_name","player_name","number","career_games","dob","age","priced_avg","def","mid","ruc","fwd","scr","pos_scr","scr_pos","weight","scr_wgt","supercoach","adj_sc","injured"
1006103,"Jye","Caldwell","ESS","MID","MID",,2,140,70,266700,"Jye Caldwell","J.Caldwell",6,14,2000-09-28,22,48.7,FALSE,TRUE,FALSE,FALSE,-3.657,-3.809,"MID",0.391,-3.716432,111,115,""
1002235,"Cam","Rayner","BRL","FWD","FWD",,0,0,0,278600,"Cam Rayner","C.Rayner",16,65,1999-10-21,23,50.9,FALSE,FALSE,FALSE,TRUE,-3.472,-4.426,"FWD",0.261,-3.720994,,,
294624,"Lachie","Plowman","CAR","DEF","DEF",,19,1020,53.68,292200,"Lachie Plowman","L.Plowman",20,129,1994-09-11,28,53.4,TRUE,FALSE,FALSE,FALSE,-3.261,-5.081,"DEF",0.261,-3.73602,9,9,""
291753,"Sam","Day","GCS","FWD","FWD",,6,340,56.67,277600,"Sam Day","S.Day",12,143,1992-09-06,30,50.7,FALSE,FALSE,FALSE,TRUE,-3.488,-4.454,"FWD",0.261,-3.740126,,,
1001449,"Mitch","Hannan","WBD","FWD","FWD",,13,662,50.92,277200,"Mitch Hannan","M.Hannan",29,67,1994-03-09,28,50.6,FALSE,FALSE,FALSE,TRUE,-3.497,-4.468,"FWD",0.261,-3.750431,23,23,"Injured"
992048,"Anthony","Scott","WBD","FWD","FWD",,18,914,50.78,276400,"Anthony Scott","A.Scott",28,19,1995-02-28,27,50.5,FALSE,FALSE,FALSE,TRUE,-3.505,-4.482,"FWD",0.261,-3.759997,,,
1000980,"Lloyd","Meek","FRE","RUC","RUC",,9,436,48.44,263700,"Lloyd Meek","L.Meek",22,9,1998-04-22,24,48.2,FALSE,FALSE,TRUE,FALSE,-3.699,-4.402,"RUC",0.087,-3.760161,69,135,""
998647,"Mason","Cox","COL","FWD","FWD",,7,354,50.57,275300,"Mason Cox","M.Cox",46,75,1991-03-14,31,50.3,FALSE,FALSE,FALSE,TRUE,-3.522,-4.51,"FWD",0.261,-3.779868,18,16,""
1004894,"Aiden","Bonar","NTH","DEF","DEF",,10,531,53.1,289000,"Aiden Bonar","A.Bonar",16,22,1999-03-08,23,52.8,TRUE,FALSE,FALSE,FALSE,-3.312,-5.161,"DEF",0.261,-3.794589,,,
1002922,"Jack","Bytel","STK","MID","MID",,13,624,48,261300,"Jack Bytel","J.Bytel",23,16,2000-03-14,22,47.7,FALSE,TRUE,FALSE,FALSE,-3.741,-3.887,"MID",0.391,-3.798086,,,
1020895,"Jai","Newcombe","HAW","MID","MID",,6,320,53.33,261300,"Jai Newcombe","J.Newcombe",44,6,2001-02-08,21,47.7,FALSE,TRUE,FALSE,FALSE,-3.741,-3.887,"MID",0.391,-3.798086,63,62,""
1015873,"Archie","Perkins","ESS","FWD","FWD",,19,952,50.11,272700,"Archie Perkins","A.Perkins",16,20,2002-03-26,20,49.8,FALSE,FALSE,FALSE,TRUE,-3.564,-4.58,"FWD",0.261,-3.829176,108,101,""
280804,"Phil","Davis","GWS","DEF","DEF",,10,525,52.5,285800,"Phil Davis","P.Davis",1,188,1990-08-30,32,52.2,TRUE,FALSE,FALSE,FALSE,-3.362,-5.241,"DEF",0.261,-3.852419,67,66,""
1002770,"Callum L.","Brown","COL","FWD","FWD",,14,696,49.71,270600,"Callum L. Brown","C.L.Brown",17,63,1998-04-27,24,49.4,FALSE,FALSE,FALSE,TRUE,-3.598,-4.636,"FWD",0.261,-3.868918,77,136,""
281124,"Levi","Casboult","GCS","FWD","FWD",,13,646,49.69,270500,"Levi Casboult","L.Casboult",30,154,1990-03-15,32,49.4,FALSE,FALSE,FALSE,TRUE,-3.598,-4.636,"FWD",0.261,-3.868918,20,18,""
1006533,"Riley","Garcia","WBD","FWD","FWD",,9,447,49.67,270300,"Riley Garcia","R.Garcia",38,9,2001-01-30,21,49.4,FALSE,FALSE,FALSE,TRUE,-3.598,-4.636,"FWD",0.261,-3.868918,,,
999321,"Michael","Frederick","FRE","FWD","FWD",,7,347,49.57,269800,"Michael Frederick","M.Frederick",43,17,2000-05-17,22,49.3,FALSE,FALSE,FALSE,TRUE,-3.606,-4.65,"FWD",0.261,-3.878484,46,51,""
290117,"Dan","Hannebery","STK","MID","MID",,2,134,67,255300,"Dan Hannebery","D.Hannebery",10,221,1991-02-24,31,46.6,FALSE,TRUE,FALSE,FALSE,-3.834,-3.973,"MID",0.391,-3.888349,,,
1008855,"Oskar","Baker","MEL","MID","MID",,1,67,67,255300,"Oskar Baker","O.Baker",33,13,1998-05-25,24,46.6,FALSE,TRUE,FALSE,FALSE,-3.834,-3.973,"MID",0.391,-3.888349,8,17,"Injured"
294013,"Sean","Lemmens","GCS","DEF","DEF",,21,1093,52.05,283300,"Sean Lemmens","S.Lemmens",23,114,1994-11-02,28,51.8,TRUE,FALSE,FALSE,FALSE,-3.396,-5.294,"DEF",0.261,-3.891378,45,42,""
992330,"Jordon","Sweet","WBD","RUC","RUC",,5,293,58.6,255200,"Jordon Sweet","J.Sweet",41,5,1998-02-02,24,46.6,FALSE,FALSE,TRUE,FALSE,-3.834,-4.54,"RUC",0.087,-3.895422,,,
1006148,"Bobby","Hill","GWS","FWD","FWD",,16,790,49.38,268800,"Bobby Hill","B.Hill",37,30,2000-02-09,22,49.1,FALSE,FALSE,FALSE,TRUE,-3.623,-4.678,"FWD",0.261,-3.898355,88,93,""
298298,"Jackson","Nelson","WCE","DEF","DEF",,18,936,52,283000,"Jackson Nelson","J.Nelson",30,90,1996-03-15,26,51.7,TRUE,FALSE,FALSE,FALSE,-3.404,-5.307,"DEF",0.261,-3.900683,43,48,""
1008171,"Tyler","Brown","COL","MID","MID",,6,309,51.5,252300,"Tyler Brown","T.Brown",6,15,1999-12-09,23,46.1,FALSE,TRUE,FALSE,FALSE,-3.876,-4.012,"MID",0.391,-3.929176,71,78,""
298336,"Nakia","Cockatoo","BRL","FWD","FWD",,4,244,61,265600,"Nakia Cockatoo","N.Cockatoo",12,41,1996-10-23,26,48.5,FALSE,FALSE,FALSE,TRUE,-3.674,-4.762,"FWD",0.261,-3.957968,69,70,""
1009386,"Jaxon","Prior","BRL","MID","MID",,15,690,46,250400,"Jaxon Prior","J.Prior",20,17,2001-06-04,21,45.7,FALSE,TRUE,FALSE,FALSE,-3.909,-4.044,"MID",0.391,-3.961785,,,
1004286,"Zac","Langdon","WCE","FWD","FWD",,16,778,48.63,264700,"Zac Langdon","Z.Langdon",7,47,1995-11-13,27,48.4,FALSE,FALSE,FALSE,TRUE,-3.682,-4.776,"FWD",0.261,-3.967534,45,44,""
1004985,"Ben","Paton","STK","DEF","DEF",,0,0,0,279000,"Ben Paton","B.Paton",33,35,1998-10-19,24,51,TRUE,FALSE,FALSE,FALSE,-3.463,-5.401,"DEF",0.261,-3.968818,63,57,""
294472,"Rory","Atkins","GCS","MID","MID",,8,365,45.63,248300,"Rory Atkins","R.Atkins",2,109,1994-07-12,28,45.4,FALSE,TRUE,FALSE,FALSE,-3.935,-4.067,"MID",0.391,-3.986612,43,38,""
1011755,"Harrison","Jones","ESS","FWD","FWD",,16,776,48.5,264000,"Harrison Jones","H.Jones",23,16,2001-02-25,21,48.2,FALSE,FALSE,FALSE,TRUE,-3.699,-4.804,"FWD",0.261,-3.987405,34,35,""
1012805,"Tanner","Bruhn","GWS","FWD","FWD",,11,532,48.36,263300,"Tanner Bruhn","T.Bruhn",5,13,2002-05-27,20,48.1,FALSE,FALSE,FALSE,TRUE,-3.707,-4.818,"FWD",0.261,-3.996971,58,64,""
1006059,"Keidean","Coleman","BRL","DEF FWD","DEF","FWD",14,677,48.36,263200,"Keidean Coleman","K.Coleman",18,24,2000-03-31,22,48.1,TRUE,FALSE,FALSE,TRUE,-3.707,-4.818,"FWD",0.261,-3.996971,40,104,"Injured"
1004940,"Sam","Simpson","GEE","FWD","FWD",,3,181,60.33,262700,"Sam Simpson","S.Simpson",37,20,1998-06-14,24,48,FALSE,FALSE,FALSE,TRUE,-3.716,-4.832,"FWD",0.261,-4.007276,,,
999391,"Tom","Sparrow","MEL","FWD MID","FWD","MID",13,627,48.23,262500,"Tom Sparrow","T.Sparrow",32,23,2000-05-31,22,48,FALSE,FALSE,FALSE,TRUE,-3.716,-4.832,"FWD",0.261,-4.007276,68,68,""
290738,"Jared","Polec","NTH","MID","MID",,5,252,50.4,246900,"Jared Polec","J.Polec",13,146,1992-10-12,30,45.1,FALSE,TRUE,FALSE,FALSE,-3.96,-4.091,"MID",0.391,-4.011221,65,61,""
1013532,"Tom","Fullarton","BRL","FWD","FWD",,10,482,48.2,262400,"Tom Fullarton","T.Fullarton",21,14,1999-02-23,23,47.9,FALSE,FALSE,FALSE,TRUE,-3.724,-4.846,"FWD",0.261,-4.016842,44,43,""
1002253,"Kane","Farrell","PTA","FWD MID","FWD","MID",10,482,48.2,262400,"Kane Farrell","K.Farrell",24,33,1999-03-17,23,47.9,FALSE,FALSE,FALSE,TRUE,-3.724,-4.846,"FWD",0.261,-4.016842,,,
1005000,"Laitham","Vandermeer","WBD","FWD","FWD",,7,337,48.14,262000,"Laitham Vandermeer","L.Vandermeer",23,22,1999-02-03,23,47.9,FALSE,FALSE,FALSE,TRUE,-3.724,-4.846,"FWD",0.261,-4.016842,66,65,""
1008190,"Brayden","Ham","ESS","FWD MID","FWD","MID",17,817,48.06,261600,"Brayden Ham","B.Ham",33,33,1999-04-25,23,47.8,FALSE,FALSE,FALSE,TRUE,-3.733,-4.86,"FWD",0.261,-4.027147,62,60,""
1013224,"Heath","Chapman","FRE","DEF","DEF",,6,337,56.17,275200,"Heath Chapman","H.Chapman",27,6,2002-01-31,20,50.3,TRUE,FALSE,FALSE,FALSE,-3.522,-5.494,"DEF",0.261,-4.036692,86,87,""
291969,"Stephen","Coniglio","GWS","MID FWD","MID","FWD",5,300,60,261300,"Stephen Coniglio","S.Coniglio",3,155,1993-12-15,29,47.7,FALSE,FALSE,FALSE,TRUE,-3.741,-4.874,"FWD",0.261,-4.036713,112,113,""
1012829,"Will","Phillips","NTH","MID FWD","MID","FWD",14,671,47.93,260900,"Will Phillips","W.Phillips",29,14,2002-05-22,20,47.7,FALSE,FALSE,FALSE,TRUE,-3.741,-4.874,"FWD",0.261,-4.036713,,,
298437,"Callum","Ah Chee","BRL","DEF","DEF",,20,1006,50.3,273800,"Callum Ah Chee","C.Ah Chee",4,85,1997-10-09,25,50,TRUE,FALSE,FALSE,FALSE,-3.547,-5.534,"DEF",0.261,-4.065607,56,104,""
1005107,"Nathan","Murphy","COL","MID","MID",,13,581,44.69,243300,"Nathan Murphy","N.Murphy",28,15,1999-12-15,23,44.4,FALSE,TRUE,FALSE,FALSE,-4.019,-4.145,"MID",0.391,-4.068266,53,65,"Injured"
1006203,"Chayce","Jones","ADE","DEF","DEF",,14,703,50.21,273300,"Chayce Jones","C.Jones",1,37,2000-01-14,22,49.9,TRUE,FALSE,FALSE,FALSE,-3.556,-5.547,"DEF",0.261,-4.075651,50,44,""
993795,"David","Cuningham","CAR","MID FWD","MID","FWD",4,238,59.5,259100,"David Cuningham","D.Cuningham",28,40,1997-03-30,25,47.3,FALSE,FALSE,FALSE,TRUE,-3.775,-4.93,"FWD",0.261,-4.076455,,,
996743,"Lewis","Melican","SYD","DEF","DEF",,5,313,62.6,272600,"Lewis Melican","L.Melican",43,52,1996-11-04,26,49.8,TRUE,FALSE,FALSE,FALSE,-3.564,-5.561,"DEF",0.261,-4.085217,,,
1006550,"Jack","Petruccelle","WCE","FWD","FWD",,17,807,47.47,258400,"Jack Petruccelle","J.Petruccelle",21,46,1999-04-12,23,47.2,FALSE,FALSE,FALSE,TRUE,-3.783,-4.944,"FWD",0.261,-4.086021,66,68,""
1009015,"Lachlan","McNeil","WBD","FWD","FWD",,11,522,47.45,258300,"Lachlan McNeil","L.McNeil",30,11,2001-09-02,21,47.2,FALSE,FALSE,FALSE,TRUE,-3.783,-4.944,"FWD",0.261,-4.086021,,,
260113,"Jarryn","Geary","STK","MID","MID",,3,166,55.33,241000,"Jarryn Geary","J.Geary",14,207,1988-06-23,34,44,FALSE,TRUE,FALSE,FALSE,-4.053,-4.177,"MID",0.391,-4.101484,,,
1002353,"Mitch","Crowden","FRE","FWD","FWD",,15,709,47.27,257300,"Mitch Crowden","M.Crowden",12,39,1999-04-28,23,47,FALSE,FALSE,FALSE,TRUE,-3.8,-4.971,"FWD",0.261,-4.105631,53,61,""
990882,"Wayne","Milera","ADE","DEF","DEF",,0,0,0,271100,"Wayne Milera","W.Milera",30,62,1997-09-14,25,49.5,TRUE,FALSE,FALSE,FALSE,-3.59,-5.601,"DEF",0.261,-4.114871,,,
297255,"Mitch","McGovern","CAR","FWD","FWD",,5,294,58.8,256000,"Mitch McGovern","M.McGovern",11,81,1994-10-11,28,46.8,FALSE,FALSE,FALSE,TRUE,-3.817,-4.999,"FWD",0.261,-4.125502,100,126,""
298450,"Connor","Blakely","FRE","MID","MID",,11,483,43.91,239000,"Connor Blakely","C.Blakely",19,76,1996-03-02,26,43.7,FALSE,TRUE,FALSE,FALSE,-4.078,-4.2,"MID",0.391,-4.125702,,,
1011583,"Lachie","Jones","PTA","DEF","DEF",,6,330,55,269400,"Lachie Jones","L.Jones",34,6,2002-04-09,20,49.2,TRUE,FALSE,FALSE,FALSE,-3.615,-5.641,"DEF",0.261,-4.143786,73,77,""
1006087,"Caleb","Graham","GCS","DEF RUC","DEF","RUC",12,526,43.83,238600,"Caleb Graham","C.Graham",46,22,2000-09-12,22,43.6,TRUE,FALSE,TRUE,FALSE,-4.086,-4.801,"RUC",0.087,-4.148205,38,32,""
992499,"Kayne","Turner","NTH","DEF","DEF",,22,1078,49,266700,"Kayne Turner","K.Turner",28,101,1995-12-31,27,48.7,TRUE,FALSE,FALSE,FALSE,-3.657,-5.707,"DEF",0.261,-4.19205,65,62,""
1012825,"Jake","Bowey","MEL","DEF","DEF",,4,244,61,265600,"Jake Bowey","J.Bowey",17,8,2002-09-12,20,48.5,TRUE,FALSE,FALSE,FALSE,-3.674,-5.734,"DEF",0.261,-4.21166,87,82,""
1005199,"Elliott","Himmelberg","ADE","FWD","FWD",,8,369,46.13,251100,"Elliott Himmelberg","E.Himmelberg",34,27,1998-06-04,24,45.9,FALSE,FALSE,FALSE,TRUE,-3.893,-5.125,"FWD",0.261,-4.214552,17,24,""
290228,"Kyle","Hartigan","HAW","DEF","DEF",,19,923,48.58,264400,"Kyle Hartigan","K.Hartigan",28,132,1991-11-07,31,48.3,TRUE,FALSE,FALSE,FALSE,-3.691,-5.761,"DEF",0.261,-4.23127,,,
1012807,"Sam","Berry","ADE","FWD","FWD",,17,782,46,250400,"Sam Berry","S.Berry",21,17,2002-02-12,20,45.7,FALSE,FALSE,FALSE,TRUE,-3.909,-5.153,"FWD",0.261,-4.233684,14,27,""
1008478,"Rhyan","Mansell","RIC","DEF","DEF",,13,630,48.46,263800,"Rhyan Mansell","R.Mansell",31,13,2000-06-04,22,48.2,TRUE,FALSE,FALSE,FALSE,-3.699,-5.774,"DEF",0.261,-4.240575,,,
1003192,"Connor","West","WCE","FWD","FWD",,5,255,51,249800,"Connor West","C.West",36,5,1999-05-07,23,45.6,FALSE,FALSE,FALSE,TRUE,-3.918,-5.167,"FWD",0.261,-4.243989,76,86,""
997230,"Tyson","Stengle","GEE","FWD","FWD",,0,0,0,247500,"Tyson Stengle","T.Stengle",18,16,1998-10-19,24,45.2,FALSE,FALSE,FALSE,TRUE,-3.952,-5.223,"FWD",0.261,-4.283731,51,47,""
1008280,"Ed","Richards","WBD","DEF","DEF",,5,300,60,261300,"Ed Richards","E.Richards",20,65,1999-07-03,23,47.7,TRUE,FALSE,FALSE,FALSE,-3.741,-5.841,"DEF",0.261,-4.2891,81,79,""
1009383,"Trey","Ruscoe","COL","DEF","DEF",,9,430,47.78,260100,"Trey Ruscoe","T.Ruscoe",21,13,2001-11-03,21,47.5,TRUE,FALSE,FALSE,FALSE,-3.758,-5.868,"DEF",0.261,-4.30871,30,60,""
993917,"Ben","Long","STK","DEF FWD","DEF","FWD",14,625,44.64,243000,"Ben Long","B.Long",21,59,1997-08-21,25,44.4,TRUE,FALSE,FALSE,TRUE,-4.019,-5.335,"FWD",0.261,-4.362476,,,
991773,"Billy","Frampton","ADE","FWD","FWD",,10,446,44.6,242800,"Billy Frampton","B.Frampton",22,18,1996-11-20,26,44.4,FALSE,FALSE,FALSE,TRUE,-4.019,-5.335,"FWD",0.261,-4.362476,,,
1012819,"Josh","Treacy","FRE","FWD","FWD",,15,663,44.2,240600,"Josh Treacy","J.Treacy",35,15,2002-08-04,20,44,FALSE,FALSE,FALSE,TRUE,-4.053,-5.391,"FWD",0.261,-4.402218,,,
1006114,"Bailey J.","Williams","WCE","RUC FWD","RUC","FWD",6,241,40.17,218600,"Bailey J. Williams","B.J.Williams",32,9,2000-04-17,22,39.9,FALSE,FALSE,TRUE,TRUE,-4.398,-5.121,"RUC",0.087,-4.460901,46,51,""
1002242,"Charlie","Constable","GCS","MID","MID",,3,147,49,213400,"Charlie Constable","C.Constable",18,12,1999-05-18,23,39,FALSE,TRUE,FALSE,FALSE,-4.474,-4.568,"MID",0.391,-4.510754,,,
1008282,"Xavier","O'Neill","WCE","FWD MID","FWD","MID",7,301,43,234100,"Xavier O'Neill","X.O'Neill",24,12,2000-08-03,22,42.8,FALSE,FALSE,FALSE,TRUE,-4.154,-5.559,"FWD",0.261,-4.520705,0,,""
998180,"Bailey","Banfield","FRE","FWD","FWD",,6,286,47.67,233500,"Bailey Banfield","B.Banfield",41,38,1998-02-26,24,42.7,FALSE,FALSE,FALSE,TRUE,-4.162,-5.573,"FWD",0.261,-4.530271,67,69,""
1005053,"Noah","Answerth","BRL","DEF","DEF",,0,0,0,246800,"Noah Answerth","N.Answerth",43,28,1999-08-06,23,45.1,TRUE,FALSE,FALSE,FALSE,-3.96,-6.188,"DEF",0.261,-4.541508,53,60,""
1018335,"Brayden","Cook","ADE","MID","MID",,3,144,48,209000,"Brayden Cook","B.Cook",15,3,2002-07-18,20,38.2,FALSE,TRUE,FALSE,FALSE,-4.541,-4.63,"MID",0.391,-4.575799,,,
1005599,"Luke","Foley","WCE","DEF","DEF",,6,300,50,244900,"Luke Foley","L.Foley",29,7,1999-10-08,23,44.7,TRUE,FALSE,FALSE,FALSE,-3.994,-6.241,"DEF",0.261,-4.580467,51,41,""
1008123,"Jake","Riccardi","GWS","FWD MID","FWD","MID",7,296,42.29,230200,"Jake Riccardi","J.Riccardi",26,12,1999-11-07,23,42.1,FALSE,FALSE,FALSE,TRUE,-4.213,-5.656,"FWD",0.261,-4.589623,77,67,""
1009301,"Jamarra","Ugle-Hagan","WBD","FWD","FWD",,5,235,47,230200,"Jamarra Ugle-Hagan","J.Ugle-Hagan",22,5,2002-04-04,20,42.1,FALSE,FALSE,FALSE,TRUE,-4.213,-5.656,"FWD",0.261,-4.589623,,,
998167,"Tom","Williamson","CAR","DEF","DEF",,11,493,44.82,244000,"Tom Williamson","T.Williamson",31,43,1998-12-12,24,44.6,TRUE,FALSE,FALSE,FALSE,-4.002,-6.254,"DEF",0.261,-4.589772,36,56,""
1011640,"Jason","Horne-Francis","NTH","MID","MID",,0,0,0,207300,"Jason Horne-Francis","J.Horne-Francis",6,,1970-01-01,52,37.9,FALSE,TRUE,FALSE,FALSE,-4.566,-4.654,"MID",0.391,-4.600408,87,94,""
1012828,"Finlay","Macrae","COL","MID","MID",,9,342,38,206800,"Finlay Macrae","F.Macrae",18,9,2002-03-13,20,37.8,FALSE,TRUE,FALSE,FALSE,-4.575,-4.662,"MID",0.391,-4.609017,44,60,""
1006013,"James","Peatling","GWS","DEF","DEF",,3,167,55.67,242400,"James Peatling","J.Peatling",45,4,2000-08-21,22,44.3,TRUE,FALSE,FALSE,FALSE,-4.027,-6.294,"DEF",0.261,-4.618687,34,56,""
1005988,"Liam","Henry","FRE","FWD","FWD",,17,714,42,228600,"Liam Henry","L.Henry",23,20,2001-08-28,21,41.8,FALSE,FALSE,FALSE,TRUE,-4.238,-5.698,"FWD",0.261,-4.61906,68,70,""
1000960,"Max","Lynch","HAW","RUC","RUC",,2,109,54.5,207700,"Max Lynch","M.Lynch",18,3,1998-09-12,24,37.9,FALSE,FALSE,TRUE,FALSE,-4.566,-5.295,"RUC",0.087,-4.629423,38,76,""
1002291,"James","Bell","SYD","FWD","FWD",,8,334,41.75,227300,"James Bell","J.Bell",32,19,1999-02-10,23,41.5,FALSE,FALSE,FALSE,TRUE,-4.263,-5.74,"FWD",0.261,-4.648497,,,
1013511,"Tyler","Brockman","HAW","FWD","FWD",,11,459,41.73,227100,"Tyler Brockman","T.Brockman",42,11,2002-11-22,20,41.5,FALSE,FALSE,FALSE,TRUE,-4.263,-5.74,"FWD",0.261,-4.648497,13,34,""
992644,"Braydon","Preuss","GWS","RUC","RUC",,0,0,0,204700,"Braydon Preuss","B.Preuss",11,18,1995-06-16,27,37.4,FALSE,FALSE,TRUE,FALSE,-4.608,-5.338,"RUC",0.087,-4.67151,102,102,""
1013268,"Alex","Davies","GCS","MID","MID",,1,62,62,202500,"Alex Davies","A.Davies",5,1,2002-02-18,20,37,FALSE,TRUE,FALSE,FALSE,-4.642,-4.724,"MID",0.391,-4.674062,53,62,""
296225,"Willie","Rioli","WCE","FWD","FWD",,0,0,0,225300,"Willie Rioli","W.Rioli",44,40,1995-06-04,27,41.2,FALSE,FALSE,FALSE,TRUE,-4.288,-5.782,"FWD",0.261,-4.677934,33,40,""
1013974,"Mark","Keane","COL","DEF","DEF",,4,219,54.75,238400,"Mark Keane","M.Keane",11,5,2000-03-17,22,43.6,TRUE,FALSE,FALSE,FALSE,-4.086,-6.388,"DEF",0.261,-4.686822,,,
996731,"Charlie","Curnow","CAR","FWD","FWD",,4,206,51.5,224300,"Charlie Curnow","C.Curnow",30,62,1997-02-03,25,41,FALSE,FALSE,FALSE,TRUE,-4.305,-5.81,"FWD",0.261,-4.697805,,,
998129,"Will","Brodie","FRE","MID FWD","MID","FWD",4,206,51.5,224300,"Will Brodie","W.Brodie",17,24,1998-08-23,24,41,FALSE,FALSE,FALSE,TRUE,-4.305,-5.81,"FWD",0.261,-4.697805,100,116,""
291545,"Mitch","Wallis","WBD","FWD","FWD",,6,274,45.67,223700,"Mitch Wallis","M.Wallis",3,157,1992-10-24,30,40.9,FALSE,FALSE,FALSE,TRUE,-4.314,-5.824,"FWD",0.261,-4.70811,,,
1023266,"Finn","Callaghan","GWS","MID","MID",,0,0,0,198300,"Finn Callaghan","F.Callaghan",,,,,36.2,FALSE,TRUE,FALSE,FALSE,-4.709,-4.787,"MID",0.391,-4.739498,,,
295222,"Joel","Hamling","FRE","DEF","DEF",,1,72,72,235100,"Joel Hamling","J.Hamling",21,85,1993-04-09,29,42.9,TRUE,FALSE,FALSE,FALSE,-4.145,-6.481,"DEF",0.261,-4.754696,,,
1008454,"Connor","Budarick","GCS","DEF","DEF",,2,123,61.5,234300,"Connor Budarick","C.Budarick",35,17,2001-04-06,21,42.8,TRUE,FALSE,FALSE,FALSE,-4.154,-6.494,"DEF",0.261,-4.76474,,,
1008159,"Will","Hamill","ADE","DEF","DEF",,17,730,42.94,233700,"Will Hamill","W.Hamill",17,25,2000-11-17,22,42.7,TRUE,FALSE,FALSE,FALSE,-4.162,-6.508,"DEF",0.261,-4.774306,,,
1012860,"Oliver","Henry","COL","FWD","FWD",,10,404,40.4,219900,"Oliver Henry","O.Henry",35,10,2002-07-29,20,40.2,FALSE,FALSE,FALSE,TRUE,-4.373,-5.922,"FWD",0.261,-4.777289,60,54,""
1023261,"Nick","Daicos","COL","MID","MID",,0,0,0,193800,"Nick Daicos","N.Daicos",35,,2003-01-03,19,35.4,FALSE,TRUE,FALSE,FALSE,-4.777,-4.849,"MID",0.391,-4.805152,100,90,""
1007099,"Harry","Sharp","BRL","MID","MID",,2,71,35.5,193200,"Harry Sharp","H.Sharp",22,2,2002-12-17,20,35.3,FALSE,TRUE,FALSE,FALSE,-4.785,-4.857,"MID",0.391,-4.813152,14,36,""
1009410,"Brandon","Walker","FRE","DEF","DEF",,10,423,42.3,230200,"Brandon Walker","B.Walker",31,10,2002-10-17,20,42.1,TRUE,FALSE,FALSE,FALSE,-4.213,-6.588,"DEF",0.261,-4.832875,,,
1002938,"Josh","Honey","CAR","FWD","FWD",,4,199,49.75,216600,"Josh Honey","J.Honey",36,5,2001-10-17,21,39.6,FALSE,FALSE,FALSE,TRUE,-4.423,-6.006,"FWD",0.261,-4.836163,,,
1009228,"Leo","Connolly","STK","DEF","DEF",,7,294,42,228600,"Leo Connolly","L.Connolly",37,7,2001-08-07,21,41.8,TRUE,FALSE,FALSE,FALSE,-4.238,-6.628,"DEF",0.261,-4.86179,,,
999309,"Jackson","Hately","ADE","MID","MID",,3,130,43.33,188700,"Jackson Hately","J.Hately",6,16,2000-10-21,22,34.5,FALSE,TRUE,FALSE,FALSE,-4.853,-4.92,"MID",0.391,-4.879197,,,
1017396,"Mac","Andrew","GCS","RUC","RUC",,0,0,0,189300,"Mac Andrew","M.Andrew",,,,,34.6,FALSE,FALSE,TRUE,FALSE,-4.844,-5.581,"RUC",0.087,-4.908119,,,
999320,"Martin","Frederick","PTA","DEF","DEF",,8,330,41.25,224500,"Martin Frederick","M.Frederick",45,8,2000-05-17,22,41,TRUE,FALSE,FALSE,FALSE,-4.305,-6.734,"DEF",0.261,-4.938969,,,
1004757,"Beau","McCreery","COL","FWD","FWD",,12,465,38.75,210900,"Beau McCreery","B.McCreery",31,11,2001-04-19,21,38.5,FALSE,FALSE,FALSE,TRUE,-4.516,-6.16,"FWD",0.261,-4.945084,26,28,""
1004965,"Tristan","Xerri","NTH","FWD","FWD",,8,306,38.25,208200,"Tristan Xerri","T.Xerri",38,12,1999-03-15,23,38,FALSE,FALSE,FALSE,TRUE,-4.558,-6.23,"FWD",0.261,-4.994392,96,84,""
1004034,"Brandon","Zerk-Thatcher","ESS","DEF","DEF",,6,271,45.17,221300,"Brandon Zerk-Thatcher","B.Zerk-Thatcher",30,17,1998-08-25,24,40.4,TRUE,FALSE,FALSE,FALSE,-4.356,-6.814,"DEF",0.261,-4.997538,38,124,""
1017110,"Josh","Ward","HAW","MID","MID",,0,0,0,180300,"Josh Ward","J.Ward",25,,2003-08-17,19,32.9,FALSE,TRUE,FALSE,FALSE,-4.987,-5.045,"MID",0.391,-5.009678,124,144,""
1012833,"Eddie","Ford","NTH","FWD","FWD",,4,190,47.5,206800,"Eddie Ford","E.Ford",40,4,2002-06-21,20,37.8,FALSE,FALSE,FALSE,TRUE,-4.575,-6.258,"FWD",0.261,-5.014263,7,22,""
1011985,"Hugo","Ralphsmith","RIC","FWD MID","FWD","MID",5,211,42.2,206700,"Hugo Ralphsmith","H.Ralphsmith",45,5,2001-11-09,21,37.8,FALSE,FALSE,FALSE,TRUE,-4.575,-6.258,"FWD",0.261,-5.014263,72,66,""
298417,"Ben","Davis","ADE","DEF FWD","DEF","FWD",4,167,41.75,204500,"Ben Davis","B.Davis",40,6,1997-05-19,25,37.4,TRUE,FALSE,FALSE,TRUE,-4.608,-6.313,"FWD",0.261,-5.053005,25,43,""
1017126,"Sam","Darcy","WBD","DEF FWD","DEF","FWD",0,0,0,202800,"Sam Darcy","S.Darcy",,,,,37,TRUE,FALSE,FALSE,TRUE,-4.642,-6.369,"FWD",0.261,-5.092747,,,
992472,"Oscar","McDonald","CAR","FWD","FWD",,1,53,53,201900,"Oscar McDonald","O.McDonald",39,82,1996-03-18,26,36.9,FALSE,FALSE,FALSE,TRUE,-4.651,-6.383,"FWD",0.261,-5.103052,74,60,""
